Id,Type,Question,Answer,Reference,Book,Chapter,Verse,StartVerse
256,A,"According to Acts, chapter 3, verse 6, what should you do in the name of Jesus Christ of Nazareth?",Walk,Acts 3:6,Acts,3,6,6
257,G,"Who said, ""Silver or gold I do not have, but what I do have I give you. In the name of Jesus Christ of Nazareth, walk.""?",Peter,Acts 3:6,Acts,3,6,6
258,G,Who gives the man who was lame from birth what he does have?,Peter,Acts 3:6,Acts,3,6,6
259,G,Who does not have silver or gold?,Peter,Acts 3:6,Acts,3,6,6
260,A,"According to Acts, chapter 3, verse 7, by what did he take him?",The right hand,Acts 3:7,Acts,3,7,7
261,G,Who took the man by the right hand and helped him up?,Peter,Acts 3:7,Acts,3,7,7
262,G,Who helped the man up?,Peter,Acts 3:7,Acts,3,7,7
263,G,What did the man's feet and ankles instantly become?,Strong,Acts 3:7,Acts,3,7,7
264,X,Three-part answer: how did the man who was lame from birth go with Peter and John into the temple courts?,1) Walking; 2) Jumping; 3) Praising God,Acts 3:8,Acts,3,8,8
265,A,"According to Acts, chapter 3, verse 8, to what did he jump?",His feet,Acts 3:8,Acts,3,8,8
266,A,"According to Acts, chapter 3, verse 8, what did he begin to do?",Walk,Acts 3:8,Acts,3,8,8
267,A,"According to Acts, chapter 3, verse 10, what was the temple gate called?",Beautiful,Acts 3:10,Acts,3,10,10
268,A,"According to Acts, chapter 3, verse 11, what was the place called?",Solomon's Colonnade,Acts 3:11,Acts,3,11,11
269,A,"According to Acts, chapter 3, verse 11, what were all the people?",Astonished,Acts 3:11,Acts,3,11,11
270,A,"According to Acts, chapter 3, verse 12, who saw this?",Peter,Acts 3:12,Acts,3,12,12
271,G,"Who said to all the people, ""Fellow Israelites, why does this surprise you? Why do you stare at us as if by our own power or godliness we had made this man walk?""",Peter,Acts 3:12,Acts,3,12,12
272,G,Whom had Pilate decided to let go?,Jesus,Acts 3:13,Acts,3,13,13
273,G,Who had decided to let Jesus go?,Pilate,Acts 3:13,Acts,3,13,13
274,G,Whom did you hand over to be killed?,Jesus,Acts 3:13,Acts,3,13,13
275,G,Before whom did you disown Jesus?,Pilate,Acts 3:13,Acts,3,13,13
276,G,Whom did you ask be released to you?,A murderer,Acts 3:14,Acts,3,14,14
277,X,Of what is Jesus the author?,Life,Acts 3:15,Acts,3,15,15
278,G,From what did God raise the author of life?,The dead,Acts 3:15,Acts,3,15,15
279,G,Who raised the author of life from the dead?,God,Acts 3:15,Acts,3,15,15
280,G,How has Jesus' name and the faith that comes through him healed this man whom you see and know?,Completely,Acts 3:16,Acts,3,16,16
281,A,"According to Acts, chapter 3, verse 16, what was this man whom you see and know made?",Strong,Acts 3:16,Acts,3,16,16
282,X,"Two-part answer: in Acts, chapter 3, who acted in ignorance?",1) (Peter's) Fellow Israelites; 2) The Israelites' leaders,Acts 3:17,Acts,3,17,17
283,A,"According to Acts, chapter 3, verse 17, how did you fellow Israelites act?",In ignorance,Acts 3:17,Acts,3,17,17
284,A,"According to Acts, chapter 3, verse 17, how did your leaders act?",In ignorance,Acts 3:17,Acts,3,17,17
285,A,"According to Acts, chapter 3, verse 18, who would suffer?",God's Messiah,Acts 3:18,Acts,3,18,18
286,A,"According to Acts, chapter 3, verse 18, what would God's Messiah do?",Suffer,Acts 3:18,Acts,3,18,18
287,G,Who had foretold through all the prophets that his Messiah would suffer?,God,Acts 3:18,Acts,3,18,18
288,G,"Who fulfilled what he had foretold through all the prophets, saying that his Messiah would suffer?",God,Acts 3:18,Acts,3,18,18
289,A,"According to Acts, chapter 3, verse 19, to whom should you turn?",God,Acts 3:19,Acts,3,19,19
290,A,"According to Acts, chapter 3, verse 19, what may your sins be?",Wiped out,Acts 3:19,Acts,3,19,19
291,G,From whom may times of refreshing come?,The Lord,Acts 3:19,Acts,3,19,19
292,G,What may be wiped out?,Your sins,Acts 3:19,Acts,3,19,19
293,A,"According to Acts, chapter 3, verse 20, who has been appointed for you?",The Messiah,Acts 3:20,Acts,3,20,20
294,A,"According to Acts, chapter 3, verse 20, whom may he send?",The Messiah,Acts 3:20,Acts,3,20,20
295,G,What did God promise long ago through his holy prophets to restore?,Everything,Acts 3:21,Acts,3,21,21
296,G,Whom must heaven receive until the time comes for God to restore everything?,Jesus,Acts 3:21,Acts,3,21,21
297,G,Who promised long ago through his holy prophets to restore everything?,God,Acts 3:21,Acts,3,21,21
298,G,What must receive Jesus until the time comes for God to restore everything?,Heaven,Acts 3:21,Acts,3,21,21
299,G,When did God make the promise to restore everything?,Long ago,Acts 3:21,Acts,3,21,21
300,X,"From what Old Testament book does the following quotation come: ""The Lord your God will raise up for you a prophet like me from among your own people; you must listen to everything he tells you.""?",Deuteronomy,Acts 3:22,Acts,3,22,22
301,G,Like whom will the Lord your God raise up for you a prophet?,Moses,Acts 3:22,Acts,3,22,22
302,G,"Who said, ""The Lord your God will raise up for you a prophet like me from among your own people; you must listen to everything he tells you.""?",Moses,Acts 3:22,Acts,3,22,22
303,X,"From what Old Testament book does the following quotation come: ""Anyone who does not listen to him will be completely cut off from their people.""?",Deuteronomy,Acts 3:23,Acts,3,23,23
304,G,How will anyone who does not listen to a prophet like Moses be cut off from their people?,Completely,Acts 3:23,Acts,3,23,23
305,G,From whom will anyone who does not listen to a prophet like Moses be completely cut off?,Their people,Acts 3:23,Acts,3,23,23
306,G,Beginning with whom have all the prophets who have spoken foretold these days?,Samuel,Acts 3:24,Acts,3,24,24
307,G,"What have all the prophets who have spoken, beginning with Samuel, foretold?",These days,Acts 3:24,Acts,3,24,24
308,S,"Situation question: who said it, and to whom: ""Through your offspring all peoples on earth will be blessed.""?",God said it to Abraham,Acts 3:25,Acts,3,25,25
309,X,"From what Old Testament book does the following quotation come: ""Through your offspring all peoples on earth will be blessed.""?",Genesis,Acts 3:25,Acts,3,25,25
310,A,"According to Acts, chapter 3, verse 25, what will all peoples on earth be?",Blessed,Acts 3:25,Acts,3,25,25
311,A,"According to Acts, chapter 3, verse 25, with whom did God make a covenant?",Your fathers,Acts 3:25,Acts,3,25,25
312,G,"To whom did God say, ""Through your offspring all peoples on earth will be blessed.""?",Abraham,Acts 3:25,Acts,3,25,25
313,G,Through whom will all peoples on earth be blessed?,Abraham's offspring,Acts 3:25,Acts,3,25,25
314,G,What will all peoples on earth be through Abraham's offspring?,Blessed,Acts 3:25,Acts,3,25,25
315,G,"Who said to Abraham, ""Through your offspring all peoples on earth will be blessed.""?",God,Acts 3:25,Acts,3,25,25
316,G,Who made a covenant with your fathers?,God,Acts 3:25,Acts,3,25,25
317,G,Of whom are you heirs?,The prophets,Acts 3:25,Acts,3,25,25
318,A,"According to Acts, chapter 3, verse 26, whom did God send first to you?",His servant,Acts 3:26,Acts,3,26,26
319,A,"According to Acts, chapter 3, verse 26, whom did God raise up?",His servant,Acts 3:26,Acts,3,26,26
320,G,Who sent his servant first to you to bless you?,God,Acts 3:26,Acts,3,26,26
321,G,Who raised up his servant?,God,Acts 3:26,Acts,3,26,26
322,G,Whom did God send first to you to bless you?,His servant,Acts 3:26,Acts,3,26,26
323,A,"According to Acts, chapter 4, verse 1, who were speaking to the people?",Peter and John,Acts 4:1,Acts,4,1,1
324,A,"According to Acts, chapter 4, verse 1, to whom were Peter and John speaking?",The people,Acts 4:1,Acts,4,1,1
325,G,To whom did the priests and the captain of the temple guard and the Sadducees come up while they were speaking to the people?,Peter and John,Acts 4:1,Acts,4,1,1
326,A,"According to Acts, chapter 4, verse 2, what were they?",Greatly disturbed,Acts 4:2,Acts,4,2,2
327,A,"According to Acts, chapter 4, verse 2, who were teaching the people?",The apostles,Acts 4:2,Acts,4,2,2
328,A,"According to Acts, chapter 4, verse 2, who were proclaiming in Jesus the resurrection of the dead?",The apostles,Acts 4:2,Acts,4,2,2
329,A,"According to Acts, chapter 4, verse 2, whom were the apostles teaching?",The people,Acts 4:2,Acts,4,2,2
330,G,In whom were the apostles proclaiming the resurrection of the dead?,Jesus,Acts 4:2,Acts,4,2,2
331,A,"According to Acts, chapter 4, verse 3, when was it?",Evening,Acts 4:3,Acts,4,3,3
332,A,"According to Acts, chapter 4, verse 3, where did they put Peter and John?",In jail,Acts 4:3,Acts,4,3,3
333,A,"According to Acts, chapter 4, verse 3, whom did they put in jail?",Peter and John,Acts 4:3,Acts,4,3,3
334,A,"According to Acts, chapter 4, verse 3, whom did they seize?",Peter and John,Acts 4:3,Acts,4,3,3
335,G,Until when did the priests and the captain of the temple guard and the Sadducees put Peter and John in jail?,The next day,Acts 4:3,Acts,4,3,3
336,G,Where did the priests and the captain of the temple guard and the Sadducees put Peter and John until the next day?,In jail,Acts 4:3,Acts,4,3,3
337,A,"According to Acts, chapter 4, verse 4, to what did the number of men who believed grow?",About five thousand,Acts 4:4,Acts,4,4,4
338,A,"According to Acts, chapter 4, verse 4, what did many hear?",The message,Acts 4:4,Acts,4,4,4
339,A,"According to Acts, chapter 4, verse 5, where did the rulers, the elders, and the teachers of the law meet?",In Jerusalem,Acts 4:5,Acts,4,5,5
340,G,"Where did the rulers, the elders and the teachers of the law meet the next day?",In Jerusalem,Acts 4:5,Acts,4,5,5
341,G,"When did the rulers, the elders and the teachers of the law meet in Jerusalem?",The next day,Acts 4:5,Acts,4,5,5
342,X,"In Acts, chapter 4, who was the high priest?",Annas,Acts 4:6,Acts,4,6,6
343,A,"According to Acts, chapter 4, verse 6, who was the high priest?",Annas,Acts 4:6,Acts,4,6,6
344,G,What was Annas?,The high priest,Acts 4:6,Acts,4,6,6
345,A,"According to Acts, chapter 4, verse 7, whom did they begin to question?",Peter and John,Acts 4:7,Acts,4,7,7
346,A,"According to Acts, chapter 4, verse 7, whom did they have brought before them?",Peter and John,Acts 4:7,Acts,4,7,7
347,A,"According to Acts, chapter 4, verse 8, who was filled with the Holy Spirit?",Peter,Acts 4:8,Acts,4,8,8
348,G,With whom was Peter filled?,The Holy Spirit,Acts 4:8,Acts,4,8,8
349,X,"In Acts, chapter 4, who were being called to account for an act of kindness shown to a man who was lame?",Peter and John,Acts 4:9,Acts,4,9,9
350,A,"According to Acts, chapter 4, verse 10, who stands before you healed?",This man,Acts 4:10,Acts,4,10,10
351,X,"Complete, in essence, the following Old Testament quotation: ""The stone you builders rejected, . . .""",""". . . which has become the cornerstone.""",Acts 4:11,Acts,4,11,11
352,X,"From what Old Testament book does the following quotation come: ""The stone you builders rejected, which has become the cornerstone.""?",Psalms,Acts 4:11,Acts,4,11,11
353,G,"Who is the stone you builders rejected, which has become the cornerstone?",Jesus,Acts 4:11,Acts,4,11,11
354,G,Who rejected the stone which has become the cornerstone?,You builders,Acts 4:11,Acts,4,11,11
355,G,What has the stone you builders rejected become?,The cornerstone,Acts 4:11,Acts,4,11,11
356,X,"In Acts, chapter 4, in whom is salvation found?",No one else but Jesus,Acts 4:12,Acts,4,12,12
357,A,"According to Acts, chapter 4, verse 12, what is found in no one else?",Salvation,Acts 4:12,Acts,4,12,12
358,A,"According to Acts, chapter 4, verse 12, in whom is salvation found?",No one else,Acts 4:12,Acts,4,12,12
359,A,"According to Acts, chapter 4, verse 13, who had been with Jesus?",Peter and John,Acts 4:13,Acts,4,13,13
360,A,"According to Acts, chapter 4, verse 13, what were Peter and John?","Unschooled, ordinary men",Acts 4:13,Acts,4,13,13
361,G,"Who were unschooled, ordinary men?",Peter and John,Acts 4:13,Acts,4,13,13
362,G,Who were ordinary men?,Peter and John,Acts 4:13,Acts,4,13,13
363,A,"According to Acts, chapter 4, verse 14, what could they say?",Nothing,Acts 4:14,Acts,4,14,14
364,G,Whom did they order to withdraw from the Sanhedrin?,Peter and John,Acts 4:15,Acts,4,15,15
365,S,"Situation question: who said it, and about whom: ""Everyone living in Jerusalem knows they have performed a notable sign, and we cannot deny it.""?",The Sanhedrin [OR the rulers and elders of the people(and teachers of the law)] said it about Peter and John,Acts 4:16,Acts,4,16,16
366,S,"Situation question: who said it, and about whom: ""What are we going to do with these men?""",The Sanhedrin [OR the rulers and elders of the people] said it about Peter and John,Acts 4:16,Acts,4,16,16
367,A,"According to Acts, chapter 4, verse 16, what have they performed?",A notable sign,Acts 4:16,Acts,4,16,16
368,G,Who have performed a notable sign?,Peter and John,Acts 4:16,Acts,4,16,16
369,G,Whom must the Sanhedrin warn to speak no longer to anyone in this name?,Peter and John,Acts 4:17,Acts,4,17,17
370,G,To whom must the Sanhedrin warn Peter and John to speak no longer in this name?,Anyone,Acts 4:17,Acts,4,17,17
371,X,Who were commanded not to speak or teach at all in the name of Jesus?,Peter and John,Acts 4:18,Acts,4,18,18
372,G,Whom did the Sanhedrin command not to speak or teach at all in the name of Jesus?,Peter and John,Acts 4:18,Acts,4,18,18
373,G,Whom did the Sanhedrin call in again and command not to speak or teach at all in the name of Jesus?,Peter and John,Acts 4:18,Acts,4,18,18
374,X,"In Acts, chapter 4, to whom should you listen?",God,Acts 4:19,Acts,4,19,19
375,X,"In Acts, chapter 4, what is right in God's eyes?",To listen to God,Acts 4:19,Acts,4,19,19
376,A,"According to Acts, chapter 4, verse 19, what should you be?",The judges,Acts 4:19,Acts,4,19,19
377,G,"Who replied, ""Which is right in God's eyes: to listen to you, or to him? You be the judges! As for us, we cannot help speaking about what we have seen and heard.""?",Peter and John,Acts 4:19-20,Acts,4,19-20,19
378,G,Who cannot help speaking about what they have seen and heard?,Peter and John,Acts 4:20,Acts,4,20,20
379,A,"According to Acts, chapter 4, verse 21, when did they let them go?",After further threats,Acts 4:21,Acts,4,21,21
380,A,"According to Acts, chapter 4, verse 21, who were praising God?",All the people,Acts 4:21,Acts,4,21,21
381,A,"According to Acts, chapter 4, verse 21, for what were all the people praising God?",What had happened,Acts 4:21,Acts,4,21,21
382,G,When did they let Peter and John go?,After further threats,Acts 4:21,Acts,4,21,21
383,G,Whom were all the people praising for what had happened?,God,Acts 4:21,Acts,4,21,21
384,G,Whom did they let go after further threats?,Peter and John,Acts 4:21,Acts,4,21,21
385,G,Whom could they not decide how to punish?,Peter and John,Acts 4:21,Acts,4,21,21
386,X,"In Acts, chapter 4, who was over forty years old?",The man who was miraculously healed,Acts 4:22,Acts,4,22,22
387,A,"According to Acts, chapter 4, verse 23, to whom did Peter and John go back?",Their own people,Acts 4:23,Acts,4,23,23
388,G,When did Peter and John go back to their own people and report all that the chief priests and the elders had said to them?,On their release,Acts 4:23,Acts,4,23,23
389,G,To whom did Peter and John go back and report all that the chief priests and the elders had said to them?,Their own people,Acts 4:23,Acts,4,23,23
390,G,To whom did they raise their voices together in prayer?,God,Acts 4:24,Acts,4,24,24
391,G,In what did they raise their voices together to God?,Prayer,Acts 4:24,Acts,4,24,24
392,G,What did they raise together in prayer to God?,Their voices,Acts 4:24,Acts,4,24,24
393,X,"Two-part question: who rage, and who plot in vain?",1) The nations; 2) The peoples,Acts 4:25,Acts,4,25,25
394,X,"From what Old Testament book does the following quotation come: ""The kings of the earth rise up and the rulers band together against the Lord and against his anointed one.""?",Psalms,Acts 4:25,Acts,4,25,25
395,X,"From what Old Testament book does the following quotation come: ""Why do the nations rage and the peoples plot in vain?""",Psalms,Acts 4:25,Acts,4,25,25
396,A,"According to Acts, chapter 4, verse 25, who is our father?",David,Acts 4:25,Acts,4,25,25
